date,symbol,eps,epsEstimated,time,revenue,revenueEstimated,updatedFromDate,fiscalDateEnding
2023-08-23,ADI,2.49,2.53,bmo,3076495000.0,3096430000.0,2024-11-21,2023-07-29
2023-05-24,ADI,2.83,2.75,bmo,3262930000.0,3206000000.0,2024-11-21,2023-04-29
2023-02-15,ADI,2.75,2.59,bmo,3249630000.0,3150743175.0,2024-11-21,2023-01-28
2022-11-22,ADI,2.73,2.58,bmo,3247716000.0,3150444897.0,2024-11-21,2022-10-29
2022-08-17,ADI,2.52,2.43,bmo,3109880000.0,3057569832.0,2024-11-21,2022-07-30
2022-05-18,ADI,2.4,2.12,bmo,2972064000.0,2841636096.0,2024-11-21,2022-04-30
2022-02-16,ADI,1.94,1.79,bmo,2684293000.0,2609961124.0,2024-11-21,2022-01-29
2021-11-23,ADI,1.73,1.69,bmo,2339568000.0,2588580000.0,2024-11-21,2021-10-30
2021-08-18,ADI,1.72,1.63,bmo,1758853000.0,2307200000.0,2024-11-21,2021-07-31
2021-05-19,ADI,1.54,1.45,bmo,1661407000.0,1601980000.0,2024-11-21,2021-05-01
2021-02-17,ADI,1.44,1.32,bmo,1558458000.0,1416780000.0,2024-11-21,2021-01-30
2020-11-24,ADI,1.44,1.32,bmo,1526295000.0,1400060075.0,2024-11-21,2020-10-31
2020-08-19,ADI,1.36,1.33,bmo,1456136000.0,1370480941.0,2024-11-21,2020-08-01
2020-05-20,ADI,1.08,1.05,bmo,1317060000.0,1256085000.0,2024-11-21,2020-05-02
2020-02-19,ADI,1.03,1.0,bmo,1303565000.0,1265597087.0,2024-11-21,2020-02-01
2019-11-26,ADI,1.19,1.21,bmo,1443219000.0,1479602672.0,2024-11-21,2019-11-02
2019-08-21,ADI,1.26,1.22,bmo,1480143000.0,1433154333.0,2024-11-21,2019-08-03
2019-05-22,ADI,1.36,1.3,bmo,1526602000.0,2932363161.0,2024-11-21,2019-05-04
2019-02-20,ADI,1.33,1.28,bmo,1541101000.0,1483164872.0,2024-11-21,2019-02-02
2018-11-20,ADI,1.55,1.52,bmo,1596586000.0,1506396490.0,2024-11-21,2018-11-03
2018-08-22,ADI,1.53,1.46,bmo,1572679000.0,1486909803.0,2024-11-21,2018-08-04
2018-05-30,ADI,1.45,1.37,bmo,1513053000.0,1488020689.0,2024-11-21,2018-05-05
2018-02-28,ADI,1.42,1.29,bmo,1518624000.0,1423451408.0,2024-11-21,2018-02-03
2017-11-21,ADI,1.45,1.36,bmo,1541170000.0,1575724137.0,2024-11-21,2017-10-28
2017-08-30,ADI,1.26,1.15,bmo,1433902000.0,1308718253.0,2024-11-21,2017-07-29
2017-05-31,ADI,1.03,0.85,bmo,1147982000.0,936233009.0,2024-11-21,2017-04-29
2017-02-15,ADI,0.94,0.73,bmo,984449000.0,774953191.0,2024-11-21,2017-01-28
2016-11-22,ADI,1.05,0.89,bmo,1003623000.0,850670476.0,2024-11-21,2016-10-29
2016-08-17,ADI,0.82,0.76,bmo,869591000.0,805970731.0,2024-11-21,2016-07-30
2016-05-18,ADI,0.64,0.62,bmo,778766000.0,754462500.0,2024-11-21,2016-04-30
2016-02-17,ADI,0.56,0.53,bmo,769429000.0,728182142.0,2024-11-21,2016-01-30
2015-11-24,ADI,1.03,0.83,bmo,978722000.0,788661165.0,2024-11-21,2015-10-31
2015-08-18,ADI,0.77,0.74,amc,863365000.0,829761038.0,2024-11-21,2015-08-01
2015-05-19,ADI,0.73,0.72,amc,821019000.0,809753424.0,2024-11-21,2015-05-02
2015-02-17,ADI,0.63,0.61,amc,771986000.0,747492063.0,2024-11-21,2015-01-31
2014-11-25,ADI,0.69,0.68,amc,814247000.0,802400000.0,2024-11-21,2014-11-01
2014-08-26,ADI,0.63,0.63,amc,727752000.0,727800000.0,2024-11-21,2014-08-02
2014-05-20,ADI,0.59,0.56,amc,694536000.0,659186440.0,2024-11-21,2014-05-03
2014-02-18,ADI,0.49,0.48,amc,628238000.0,615379591.0,2024-11-21,2014-02-01
2013-11-26,ADI,0.63,0.58,amc,678133000.0,624282539.0,2024-11-21,2013-11-02
2013-08-20,ADI,0.57,0.54,amc,674172000.0,638715789.0,2024-11-21,2013-08-03
2013-05-21,ADI,0.51,0.52,amc,659250000.0,672227450.0,2024-11-21,2013-05-04
2025-10-28,ADP,,,bmo,,,2024-12-08,2025-09-30
2025-07-29,ADP,,,bmo,,,2024-12-08,2025-06-30
2025-04-29,ADP,,,bmo,,,2024-12-08,2025-03-30
2025-01-29,ADP,,2.3,bmo,,4970220000.0,2024-12-08,2024-12-30
2024-10-30,ADP,2.33,2.21,bmo,4832700000.0,4774179156.0,2024-12-08,2024-09-30
2024-07-31,ADP,2.09,2.06,bmo,4768500000.0,4742077188.0,2024-11-25,2024-06-30
2024-05-01,ADP,2.88,2.79,bmo,5253800000.0,5224828452.0,2024-11-25,2024-03-31
2024-01-31,ADP,2.13,2.1,bmo,4668000000.0,4658040000.0,2024-11-25,2023-12-31
2023-10-25,ADP,2.08,2.03,bmo,4512400000.0,4512160000.0,2024-11-25,2023-09-30
2023-07-26,ADP,1.89,1.83,bmo,4477800000.0,4386350000.0,2024-11-25,2023-06-30
2023-04-26,ADP,2.52,2.45,bmo,4927800000.0,4878250000.0,2024-11-25,2023-03-31
2023-01-25,ADP,1.96,1.94,bmo,4203800000.0,4373270722.0,2024-11-25,2022-12-31
2022-10-26,ADP,1.86,1.8,bmo,4074600000.0,4158529534.0,2024-11-25,2022-09-30
2022-07-27,ADP,1.5,1.46,bmo,4000800000.0,4052902943.0,2024-11-25,2022-06-30
2022-04-27,ADP,2.21,2.08,bmo,4395000000.0,4457481935.0,2024-11-25,2022-03-31
2022-01-26,ADP,1.65,1.63,bmo,3919400000.0,3976169338.0,2024-11-25,2021-12-31
2021-10-27,ADP,1.65,1.49,bmo,3731200000.0,3977530000.0,2024-11-25,2021-09-30
2021-07-28,ADP,1.2,1.14,bmo,3633700000.0,3752170000.0,2024-11-25,2021-06-30
2021-04-28,ADP,1.89,1.82,bmo,3994600000.0,4079690000.0,2024-11-25,2021-03-31
2021-01-27,ADP,1.52,1.29,bmo,3590300000.0,3036776744.0,2024-11-25,2020-12-31
2020-10-28,ADP,1.41,0.98,bmo,3364200000.0,2411773049.0,2024-11-25,2020-09-30
2020-07-29,ADP,1.14,0.96,bmo,3262000000.0,2843621052.0,2024-11-25,2020-06-30
2020-04-29,ADP,1.92,1.89,bmo,3888900000.0,3984553125.0,2024-11-25,2020-03-31
2020-01-29,ADP,1.52,1.45,bmo,3531800000.0,3500509868.0,2024-11-25,2019-12-31
2019-10-30,ADP,1.34,1.33,bmo,3361800000.0,3469612686.0,2024-11-25,2019-09-30
2019-07-31,ADP,1.14,1.13,bmo,3351800000.0,3448779824.0,2024-11-25,2019-06-30
2019-05-01,ADP,1.77,1.69,bmo,3680000000.0,3655174011.0,2024-11-25,2019-03-31
2019-01-30,ADP,1.34,1.18,bmo,3376800000.0,3075397014.0,2024-11-25,2018-12-31
2018-10-31,ADP,1.2,1.11,bmo,3204700000.0,3062027500.0,2024-11-25,2018-09-30
2018-08-01,ADP,0.92,0.9,bmo,3193000000.0,3244108695.0,2024-11-25,2018-06-30
2018-05-02,ADP,1.52,1.44,bmo,3558200000.0,3501473684.0,2024-11-25,2018-03-31
2018-01-31,ADP,0.99,0.9,bmo,3128700000.0,2943909090.0,2024-11-25,2017-12-31
2017-11-02,ADP,0.91,0.85,bmo,2979400000.0,2874307692.0,2024-11-25,2017-09-30
2017-07-27,ADP,0.66,0.67,bmo,2960100000.0,3111337878.0,2024-11-25,2017-06-30
2017-05-03,ADP,1.31,1.23,bmo,3299200000.0,3202506870.0,2024-11-25,2017-03-31
2017-02-01,ADP,0.87,0.81,bmo,2895500000.0,2781279310.0,2024-11-25,2016-12-31
2016-11-02,ADP,0.86,0.76,bmo,2827700000.0,2577725581.0,2024-11-25,2016-09-30
2016-07-28,ADP,0.69,0.67,bmo,2800900000.0,2814291304.0,2024-11-25,2016-06-30
2016-04-28,ADP,1.17,1.18,bmo,3145800000.0,3276365811.0,2024-11-25,2016-03-31
2016-02-03,ADP,0.72,0.72,bmo,2717700000.0,2807000000.0,2024-11-25,2015-12-31
2015-10-28,ADP,0.68,0.65,bmo,2626200000.0,2594264705.0,2024-11-25,2015-09-30
2015-07-30,ADP,0.55,0.59,bmo,2599100000.0,2866005454.0,2024-11-25,2015-06-30
2015-04-30,ADP,1.04,1.02,bmo,2930300000.0,2966140384.0,2024-11-25,2015-03-31
2015-02-04,ADP,0.7,0.68,bmo,2570300000.0,2577782857.0,2024-11-25,2014-12-31
2014-10-29,ADP,0.62,0.6,bmo,2483500000.0,2483322580.0,2024-11-25,2014-09-30
2014-07-31,ADP,0.63,0.63,bmo,2978600000.0,2545600000.0,2024-11-25,2014-06-30
2014-04-30,ADP,1.06,1.08,bmo,3219900000.0,2878403773.0,2024-11-25,2014-03-31
2014-02-05,ADP,0.8,0.77,bmo,2893600000.0,2400186250.0,2024-11-25,2013-12-31
2013-10-30,ADP,0.68,0.66,bmo,2750400000.0,2292529411.0,2024-11-25,2013-09-30
2013-08-01,ADP,0.55,0.57,bmo,2710000000.0,2889381818.0,2024-11-25,2013-06-30
2025-08-27,ADSK,,,amc,,,2024-12-02,2025-07-31
2025-06-09,ADSK,,,amc,,,2024-12-02,2025-04-30
2025-03-06,ADSK,,2.12,amc,,,2024-12-02,2025-01-31
2024-11-26,ADSK,2.17,2.12,amc,1309000000.0,1562099415.0,2024-12-02,2024-10-31
2024-08-29,ADSK,2.15,2.0,amc,1500000000.0,1482346113.0,2024-11-12,2024-07-31
2024-06-11,ADSK,1.87,1.8,amc,1412000000.0,1400613278.0,2024-10-11,2024-04-30
2024-02-29,ADSK,2.09,1.95,amc,1469000000.0,1431641508.0,2024-10-11,2024-01-31
2023-11-21,ADSK,2.07,1.99,amc,1414000000.0,1384910000.0,2024-10-11,2023-10-31
2023-08-23,ADSK,1.91,1.72,amc,1345000000.0,1320420000.0,2024-10-11,2023-07-31
2023-05-25,ADSK,1.55,1.55,amc,1269000000.0,1268700000.0,2024-10-11,2023-04-30
2023-02-23,ADSK,1.86,1.81,amc,1318000000.0,1281600000.0,2024-10-11,2023-01-31
2022-11-22,ADSK,1.7,1.7,amc,1280000000.0,,2024-10-11,2022-10-31
2022-08-24,ADSK,1.65,1.56,amc,1237000000.0,,2024-10-11,2022-07-31
2022-05-26,ADSK,1.43,1.33,amc,1170000000.0,1091417910.0,2024-10-11,2022-04-30
2022-02-24,ADSK,1.5,1.43,amc,1211600000.0,1194470000.0,2024-10-11,2022-01-31
2021-11-23,ADSK,1.33,1.25,amc,1125800000.0,1195380000.0,2024-10-11,2021-10-31
2021-08-25,ADSK,1.21,1.11,amc,1059700000.0,1118020000.0,2024-10-11,2021-07-31
2021-05-27,ADSK,1.03,0.94,amc,989300000.0,964770000.0,2024-10-11,2021-04-30
2021-02-25,ADSK,1.18,1.07,amc,1039200000.0,932366355.0,2024-10-11,2021-01-31
2020-11-24,ADSK,1.04,0.95,amc,952400000.0,873033333.0,2024-10-11,2020-10-31
2020-08-25,ADSK,0.98,0.9,amc,913100000.0,838561224.0,2024-10-11,2020-07-31
2020-05-27,ADSK,0.85,0.81,amc,885700000.0,833600000.0,2024-10-11,2020-04-30
2020-02-27,ADSK,0.92,0.9,amc,899300000.0,869975000.0,2024-10-11,2020-01-31
2019-11-26,ADSK,0.78,0.73,amc,842700000.0,777876923.0,2024-10-11,2019-10-31
2019-08-27,ADSK,0.65,0.61,amc,796800000.0,747766153.0,2024-10-11,2019-07-31
2019-05-23,ADSK,0.45,0.47,amc,735500000.0,768188888.0,2024-10-11,2019-04-30
2019-02-28,ADSK,0.46,0.42,amc,737300000.0,673186956.0,2024-10-11,2019-01-31
2018-11-20,ADSK,0.29,0.26,amc,660900000.0,615320689.0,2024-10-11,2018-10-31
2018-08-23,ADSK,0.19,0.17,amc,611700000.0,515115789.0,2024-10-11,2018-07-31
2018-05-24,ADSK,0.06,0.03167,amc,559900000.0,279950000.0,2024-10-11,2018-04-30
2018-03-06,ADSK,-0.09,-0.12,amc,553800000.0,676866666.0,2024-10-11,2018-01-31
2017-11-28,ADSK,-0.12,-0.13,amc,515300000.0,558241666.0,2024-10-11,2017-10-31
2017-08-24,ADSK,-0.11,-0.15,amc,501800000.0,684272727.0,2024-10-11,2017-07-31
2017-05-18,ADSK,-0.16,-0.22,amc,485700000.0,728550000.0,2024-10-11,2017-04-30
2017-03-02,ADSK,-0.28,-0.33,amc,478800000.0,581400000.0,2024-10-11,2017-01-31
2016-11-29,ADSK,-0.18,-0.24,amc,489600000.0,652800000.0,2024-10-11,2016-10-31
2016-08-25,ADSK,0.05,-0.13,amc,550700000.0,1431819999.0,2024-10-11,2016-07-31
2016-05-19,ADSK,-0.1,-0.14,amc,511900000.0,716660000.0,2024-10-11,2016-04-30
2016-02-25,ADSK,0.21,0.1,amc,648300000.0,492302812.0,2024-10-11,2016-01-31
2015-11-19,ADSK,0.14,0.08,amc,599800000.0,556689371.0,2024-10-11,2015-10-31
2015-08-27,ADSK,0.19,0.17,amc,609500000.0,545342105.0,2024-10-11,2015-07-31
2015-05-19,ADSK,0.3,0.28,amc,646500000.0,603400000.0,2024-10-11,2015-04-30
2015-02-26,ADSK,0.25,0.24,amc,664600000.0,638016000.0,2024-10-11,2015-01-31
2014-11-20,ADSK,0.25,0.22,amc,618000000.0,543840000.0,2024-10-11,2014-10-31
2014-08-14,ADSK,0.35,0.28,amc,637100000.0,509680000.0,2024-10-11,2014-07-31
2014-05-15,ADSK,0.32,0.21,amc,592500000.0,388828125.0,2024-10-11,2014-04-30
2014-02-26,ADSK,0.4,0.33,amc,586600000.0,498610000.0,2024-10-11,2014-01-31
2013-11-21,ADSK,0.41,0.39,amc,555200000.0,528117073.0,2024-10-11,2013-10-31
2013-08-22,ADSK,0.45,0.42,amc,561700000.0,524253333.0,2024-10-11,2013-07-31
2013-05-16,ADSK,0.42,0.45,amc,570400000.0,611142857.0,2024-10-11,2013-04-30
2025-11-04,AEP,,,bmo,,,2024-12-09,2025-09-30
2025-07-28,AEP,,,bmo,,,2024-12-09,2025-06-30
2025-04-28,AEP,,,bmo,,,2024-12-09,2025-03-30
2025-02-24,AEP,,1.26,bmo,,4869010910.0,2024-12-09,2024-12-30
2024-11-06,AEP,1.85,1.8,bmo,5420100000.0,5434381844.0,2024-12-09,2024-09-30
2024-07-30,AEP,1.25,1.23,bmo,4627900000.0,4739006746.0,2024-11-24,2024-06-30
2024-02-26,AEP,1.23,1.25,bmo,5025700000.0,5020754640.0,2024-11-24,2023-12-31
2024-01-11,AEP,1.23,1.26,bmo,4577200000.0,,2024-11-24,2023-12-31
2023-11-02,AEP,1.77,1.7,bmo,5341700000.0,5382580000.0,2024-11-24,2023-09-30
2023-07-27,AEP,1.13,1.12,bmo,4372500000.0,4699560000.0,2024-11-24,2023-06-30
2023-05-04,AEP,1.11,1.14,bmo,4690900000.0,4706460000.0,2024-11-24,2023-03-31
2023-02-23,AEP,1.05,0.99,bmo,4881100000.0,3514136544.0,2024-11-24,2022-12-31
2022-10-27,AEP,1.62,1.56,bmo,5526100000.0,4754886793.0,2024-11-24,2022-09-30
2022-07-27,AEP,1.2,1.19,bmo,4639700000.0,4072452883.0,2024-11-24,2022-06-30
2022-04-28,AEP,1.22,1.2,bmo,4592600000.0,4496771491.0,2024-11-24,2022-03-31
2022-02-24,AEP,0.98,0.93,bmo,4061400000.0,3729438142.0,2024-11-24,2021-12-31
2021-10-28,AEP,1.43,1.46,bmo,4623000000.0,4038740000.0,2024-11-24,2021-09-30
2021-07-22,AEP,1.18,1.14,bmo,3826500000.0,4352200000.0,2024-11-24,2021-06-30
2021-04-22,AEP,1.15,1.17,bmo,4281100000.0,3901650000.0,2024-11-24,2021-03-31
2021-02-25,AEP,0.87,0.79,bmo,3610600000.0,3951520000.0,2024-11-24,2020-12-31
2020-10-22,AEP,1.47,1.48,bmo,4066400000.0,4093875675.0,2024-11-24,2020-09-30
2020-08-06,AEP,1.08,1.06,bmo,3494000000.0,3429296296.0,2024-11-24,2020-06-30
2020-05-06,AEP,1.02,1.1,bmo,3747500000.0,4041421568.0,2024-11-24,2020-03-31
2020-02-20,AEP,0.6,0.6,bmo,3616000000.0,3495466666.0,2024-11-24,2019-12-31
2019-10-24,AEP,1.46,1.32,bmo,4315000000.0,3901232876.0,2024-11-24,2019-09-30
2019-07-25,AEP,1.0,0.97,bmo,3573600000.0,3466392000.0,2024-11-24,2019-06-30
2019-04-25,AEP,1.19,1.11,bmo,4056800000.0,3818164705.0,2024-11-24,2019-03-31
2019-01-24,AEP,0.72,0.71,bmo,3801100000.0,3748306944.0,2024-11-24,2018-12-31
2018-10-25,AEP,1.26,1.21,bmo,4333100000.0,4161151587.0,2024-11-24,2018-09-30
2018-07-25,AEP,1.01,0.88,bmo,4013200000.0,3496475247.0,2024-11-24,2018-06-30
2018-04-26,AEP,0.96,0.98,bmo,4048300000.0,4132333333.0,2024-11-24,2018-03-31
2018-01-25,AEP,0.85,0.79,bmo,3810400000.0,3541988235.0,2024-11-24,2017-12-31
2017-10-26,AEP,1.1,1.16,bmo,4104700000.0,4328909090.0,2024-11-24,2017-09-30
2017-07-27,AEP,0.75,0.82,bmo,3576500000.0,3910853333.0,2024-11-24,2017-06-30
2017-04-27,AEP,0.96,0.95,bmo,3933300000.0,3892031250.0,2024-11-24,2017-03-31
2017-01-26,AEP,0.67,0.55,bmo,3790100000.0,3111194029.0,2024-11-24,2016-12-31
2016-11-01,AEP,1.3,1.21,bmo,4652200000.0,4365723076.0,2024-11-24,2016-09-30
2016-07-28,AEP,0.95,0.9,bmo,3892900000.0,3688105263.0,2024-11-24,2016-06-30
2016-04-28,AEP,1.02,1.04,bmo,4044900000.0,4124313725.0,2024-11-24,2016-03-31
2016-01-28,AEP,0.48,0.5,bmo,3614200000.0,3765625000.0,2024-11-24,2015-12-31
2015-10-22,AEP,1.06,1.01,bmo,4432000000.0,4222943396.0,2024-11-24,2015-09-30
2015-07-23,AEP,0.88,0.81,bmo,3942000000.0,3522579545.0,2024-11-24,2015-06-30
2015-04-23,AEP,1.28,1.1,bmo,4708000000.0,3936796875.0,2024-11-24,2015-03-31
2015-01-28,AEP,0.48,0.5,bmo,4026000000.0,3979166666.0,2024-11-24,2014-12-31
2014-10-23,AEP,1.01,1.01,bmo,4302000000.0,4161000000.0,2024-11-24,2014-09-30
2014-07-25,AEP,0.8,0.75,bmo,4044000000.0,3515625000.0,2024-11-24,2014-06-30
2014-04-25,AEP,1.15,0.93,bmo,4648000000.0,3758817391.0,2024-11-24,2014-03-31
2014-01-27,AEP,0.6,0.57,bmo,3773000000.0,3584350000.0,2024-11-24,2013-12-31
2013-10-23,AEP,1.1,1.09,bmo,4176000000.0,4138036363.0,2024-11-24,2013-09-30
2013-07-25,AEP,0.73,0.74,bmo,3582000000.0,3631068493.0,2024-11-24,2013-06-30
2025-10-28,AFL,,,amc,,,2024-12-09,2025-09-30
2025-07-29,AFL,,,amc,,,2024-12-09,2025-06-30
2025-04-29,AFL,,,amc,,,2024-12-09,2025-03-30
2025-01-29,AFL,,1.63,bmo,,4182540000.0,2024-12-09,2024-12-30
2024-10-30,AFL,2.16,1.69,amc,2949000000.0,4299728640.0,2024-12-09,2024-09-30
2024-07-31,AFL,1.83,1.6,amc,5138000000.0,4101735612.0,2024-11-21,2024-06-30
2024-05-01,AFL,1.66,1.58,amc,5436000000.0,4139463649.0,2024-11-21,2024-03-31
2024-01-31,AFL,1.25,1.45,amc,3777000000.0,4391883722.0,2024-11-21,2023-12-31
2023-11-01,AFL,1.84,1.44,amc,4950000000.0,4329250000.0,2024-11-21,2023-09-30
2023-08-01,AFL,1.58,1.42,amc,5173000000.0,4396750000.0,2024-11-21,2023-06-30
2023-04-26,AFL,1.55,1.4,amc,4800000000.0,4588610000.0,2024-11-21,2023-03-31
2023-02-01,AFL,1.29,1.21,amc,3948000000.0,4497201144.0,2024-11-21,2022-12-31
2022-10-31,AFL,1.23,1.22,amc,4820000000.0,4620323761.0,2024-11-21,2022-09-30
2022-08-01,AFL,1.46,1.29,amc,5400000000.0,4795608511.0,2024-11-21,2022-06-30
2022-04-27,AFL,1.42,1.37,amc,5272000000.0,5134589869.0,2024-11-21,2022-03-31
2022-02-02,AFL,1.28,1.27,amc,5433000000.0,5232162576.0,2024-11-21,2021-12-31
2021-10-27,AFL,1.53,1.32,amc,5237000000.0,5251400000.0,2024-11-21,2021-09-30
2021-07-28,AFL,1.59,1.27,amc,5564000000.0,5564000000.0,2024-11-21,2021-06-30
2021-04-28,AFL,1.53,1.21,amc,5869000000.0,5506640000.0,2024-11-21,2021-03-31
2021-02-03,AFL,1.07,1.05,amc,6034000000.0,5454700000.0,2024-11-21,2020-12-31
2020-10-27,AFL,1.39,1.12,amc,5665000000.0,4646115107.0,2024-11-21,2020-09-30
2020-07-28,AFL,1.28,1.07,amc,5407000000.0,3934757812.0,2024-11-21,2020-06-30
2020-04-29,AFL,1.21,1.11,amc,5162000000.0,4291818181.0,2024-11-21,2020-03-31
2020-02-04,AFL,1.03,1.02,amc,5603000000.0,4659320388.0,2024-11-21,2019-12-31
2019-10-24,AFL,1.16,1.07,amc,5519000000.0,4384232758.0,2024-11-21,2019-09-30
2019-07-25,AFL,1.13,1.07,amc,5511000000.0,4449495575.0,2024-11-21,2019-06-30
2019-04-25,AFL,1.12,1.06,amc,5657000000.0,4455785714.0,2024-11-21,2019-03-31
2019-01-31,AFL,1.02,0.94,amc,5110000000.0,4245666666.0,2024-11-21,2018-12-31
2018-10-24,AFL,1.03,0.99,amc,5577000000.0,4470378640.0,2024-11-21,2018-09-30
2018-07-26,AFL,1.06,0.99,amc,5589000000.0,4412037735.0,2024-11-21,2018-06-30
2018-04-25,AFL,1.02,0.97,amc,5464000000.0,4527617647.0,2024-11-21,2018-03-31
2018-01-31,AFL,0.8,0.78,amc,5424000000.0,4342317073.0,2024-11-21,2017-12-31
2017-10-25,AFL,0.85,0.82,amc,5506000000.0,4559200000.0,2024-11-21,2017-09-30
2017-07-27,AFL,0.92,0.83,amc,5428000000.0,4228489130.0,2024-11-21,2017-06-30
2017-04-27,AFL,0.84,0.81,amc,5309000000.0,4482000000.0,2024-11-21,2017-03-31
2017-01-31,AFL,0.73,0.81,amc,5728000000.0,5695520547.0,2024-11-21,2016-12-31
2016-10-27,AFL,0.91,0.87,amc,5716000000.0,4783087912.0,2024-11-21,2016-09-30
2016-07-28,AFL,0.86,0.84,amc,5437000000.0,4703023255.0,2024-11-21,2016-06-30
2016-04-26,AFL,0.87,0.81,amc,5451000000.0,4346068965.0,2024-11-21,2016-03-31
2016-02-01,AFL,0.78,0.74,amc,5300000000.0,4268653846.0,2024-11-21,2015-12-31
2015-10-27,AFL,0.78,0.74,amc,5040000000.0,4170564102.0,2024-11-21,2015-09-30
2015-07-28,AFL,0.75,0.76,amc,5287000000.0,4534666666.0,2024-11-21,2015-06-30
2015-04-28,AFL,0.77,0.77,amc,5226000000.0,4499000000.0,2024-11-21,2015-03-31
2015-02-03,AFL,0.65,0.64,amc,5514000000.0,4607000000.0,2024-11-21,2014-12-31
2014-10-28,AFL,0.76,0.71,amc,5736000000.0,4651761589.0,2024-11-21,2014-09-30
2014-07-29,AFL,0.83,0.8,amc,5838000000.0,4809638554.0,2024-11-21,2014-06-30
2014-04-29,AFL,0.85,0.79,amc,5640000000.0,4554117647.0,2024-11-21,2014-03-31
2014-02-04,AFL,0.7,0.69,amc,5801000000.0,4869428571.0,2024-11-21,2013-12-31
2013-10-29,AFL,0.74,0.74,amc,5886000000.0,5115000000.0,2024-11-21,2013-09-30
2013-07-30,AFL,0.81,0.76,amc,6044000000.0,4800197530.0,2024-11-21,2013-06-30
2025-10-22,AJG,,,amc,,,2024-12-09,2025-09-30
2025-07-23,AJG,,,amc,,,2024-12-09,2025-06-30
2025-04-23,AJG,,,amc,,,2024-12-09,2025-03-30
2025-01-23,AJG,,2.11,bmo,,2690290000.0,2024-12-09,2024-12-30
2024-10-24,AJG,2.26,2.26,amc,2806800000.0,2780102800.0,2024-12-09,2024-09-30
2024-07-25,AJG,2.26,2.24,amc,2736000000.0,2766997350.0,2024-11-20,2024-06-30
2024-04-25,AJG,3.49,3.41,amc,3218100000.0,3177669622.0,2024-11-20,2024-03-31
2024-01-25,AJG,1.85,1.83,amc,2437800000.0,2362860000.0,2024-11-20,2023-12-31
2023-10-26,AJG,2.0,1.94,amc,2492000000.0,2389960000.0,2024-11-20,2023-09-30
2023-07-27,AJG,1.9,1.86,amc,2441900000.0,2360790000.0,2024-11-20,2023-06-30
2023-04-27,AJG,3.03,3.0,amc,2706000000.0,2671810000.0,2024-11-20,2023-03-31
2023-01-26,AJG,1.54,1.5,amc,2028300000.0,1955165725.0,2024-11-20,2022-12-31
2022-10-27,AJG,1.72,1.67,amc,2044000000.0,2033980222.0,2024-11-20,2022-09-30
2022-07-28,AJG,1.7,1.68,amc,2043000000.0,2022808625.0,2024-11-20,2022-06-30
2022-04-28,AJG,2.81,2.77,amc,2435300000.0,2410370639.0,2024-11-20,2022-03-31
2022-01-27,AJG,0.98,0.93,amc,1972700000.0,1902166667.0,2024-11-20,2021-12-31
2021-10-28,AJG,1.33,1.21,amc,2138200000.0,1821250000.0,2024-11-20,2021-09-30
2021-07-29,AJG,1.17,1.14,amc,1932900000.0,1569730000.0,2024-11-20,2021-06-30
2021-04-29,AJG,2.02,1.84,amc,2165000000.0,1699150000.0,2024-11-20,2021-03-31
2021-01-28,AJG,0.88,0.78,amc,1703600000.0,1451700000.0,2024-11-20,2020-12-31
2020-10-29,AJG,1.08,0.92,amc,1849100000.0,4514814814.0,2024-11-20,2020-09-30
2020-07-30,AJG,0.94,0.72,amc,1584000000.0,1230127659.0,2024-11-20,2020-06-30
2020-04-30,AJG,1.83,1.73,amc,1866900000.0,1764883606.0,2024-11-20,2020-03-31
2020-01-30,AJG,0.58,0.52,amc,1721400000.0,1543324137.0,2024-11-20,2019-12-31
2019-10-24,AJG,0.8,0.79,amc,1821900000.0,1802385000.0,2024-11-20,2019-09-30
2019-07-25,AJG,0.65,0.61,amc,1657800000.0,1555781538.0,2024-11-20,2019-06-30
2019-04-25,AJG,1.63,1.61,amc,1990600000.0,1966175460.0,2024-11-20,2019-03-31
2019-01-31,AJG,0.53,0.52,amc,1657400000.0,1626128301.0,2024-11-20,2018-12-31
2018-10-25,AJG,0.78,0.77,amc,1778500000.0,1755698717.0,2024-11-20,2018-09-30
2018-07-26,AJG,0.62,0.63,amc,1660400000.0,1687180645.0,2024-11-20,2018-06-30
2018-05-01,AJG,1.52,1.45,amc,1837700000.0,1753069078.0,2024-11-20,2018-03-31
2018-01-25,AJG,0.82,0.75,amc,1599000000.0,1389695121.0,2024-11-20,2017-12-31
2017-10-26,AJG,0.81,0.79,amc,1584500000.0,1554349382.0,2024-11-20,2017-09-30
2017-07-27,AJG,1.03,1.03,amc,1563400000.0,1489500000.0,2024-11-20,2017-06-30
2017-04-27,AJG,0.4,0.39,amc,1412700000.0,1605240000.0,2024-11-20,2017-03-31
2017-01-26,AJG,0.66,0.66,amc,1385000000.0,1470700000.0,2024-11-20,2016-12-31
2016-10-27,AJG,0.77,0.76,amc,1482300000.0,1463049350.0,2024-11-20,2016-09-30
2016-07-28,AJG,0.97,0.96,amc,1427100000.0,1412387628.0,2024-11-20,2016-06-30
2016-04-28,AJG,0.34,0.29,amc,1300400000.0,1147411764.0,2024-11-20,2016-03-31
2016-02-02,AJG,0.58,0.55,amc,1334900000.0,1244398305.0,2024-11-20,2015-12-31
2015-10-27,AJG,0.77,0.69,amc,1454800000.0,1303651948.0,2024-11-20,2015-09-30
